game_id,team,inning,score
2516,1,1,0
2516,0,2,2
2516,1,2,1
2516,0,3,0
2516,1,3,1
2516,0,4,0
2516,1,4,0
2516,0,5,0
2516,1,5,5
2516,0,6,2
2516,1,6,0
2516,0,7,0
2516,1,7,2
2516,0,8,1
2516,1,8,0
2516,0,9,0
2516,1,9,0
2517,0,1,0
2517,1,1,0
2517,0,2,2
2517,1,2,0
2517,0,3,5
2517,1,3,1
2517,0,4,0
2517,1,4,1
2517,0,5,0
2517,1,5,0
2517,0,6,0
2517,1,6,0
2517,0,7,4
2517,1,7,0
2517,0,8,1
2517,1,8,1
2517,0,9,0
2517,1,9,1
2518,0,1,1
2518,1,1,0
2518,0,2,1
2518,1,2,0
2518,0,3,0
2518,1,3,0
2518,0,4,0
2518,1,4,0
2518,0,5,1
2518,1,5,0
2518,0,6,1
2518,1,6,0
2518,0,7,0
2518,1,7,0
2518,0,8,0
2518,1,8,0
2518,0,9,0
2518,1,9,1
2519,0,1,0
2519,1,1,2
2519,0,2,0
2519,1,2,5
2519,0,3,5
2519,1,3,2
2519,0,4,0
2519,1,4,3
2519,0,5,0
2519,1,5,0
2519,0,6,0
2519,1,6,0
2519,0,7,0
2519,1,7,0
2519,0,8,0
2519,1,8,0
2519,0,9,0
2519,1,9,0
2520,0,1,0
2520,1,1,0
2520,0,2,6
2520,1,2,0
2520,0,3,0
2520,1,3,1
2520,0,4,0
2520,1,4,0
2520,0,5,1
2520,1,5,0
2520,0,6,6
2520,1,6,1
2520,0,7,0
2520,1,7,3
2520,0,8,1
2520,1,8,0
2520,0,9,0
2520,1,9,0
2521,0,1,0
2521,1,1,0
2521,0,2,5
2521,1,2,0
2521,0,3,0
2521,1,3,0
2521,0,4,4
2521,1,4,1
2521,0,5,0
2521,1,5,0
2521,0,6,0
2521,1,6,1
2521,0,7,0
2521,1,7,0
2521,0,8,0
2521,1,8,1
2521,0,9,1
2521,1,9,0
2522,0,1,2
2522,1,1,0
2522,0,2,0
2522,1,2,0
2522,0,3,0
2522,1,3,0
2522,0,4,0
2522,1,4,0
2522,0,5,0
2522,1,5,0
2522,0,6,0
2522,1,6,0
2522,0,7,0
2522,1,7,0
2522,0,8,2
2522,1,8,0
2522,0,9,1
2522,1,9,2
2523,0,1,2
2523,1,1,0
2523,0,2,0
2523,1,2,5
2523,0,3,2
2523,1,3,4
2523,0,4,0
2523,1,4,0
2523,0,5,0
2523,1,5,0
2523,0,6,0
2523,1,6,0
2523,0,7,0
2523,1,7,0
2523,0,8,0
2523,1,8,0
2523,0,9,4
2523,1,9,0
2524,0,1,1
2524,1,1,1
2524,0,2,0
2524,1,2,0
2524,0,3,0
2524,1,3,3
2524,0,4,3
2524,1,4,1
2524,0,5,0
2524,1,5,0
2524,0,6,4
2524,1,6,3
2524,0,7,0
2524,1,7,0
2524,0,8,0
2524,1,8,0
2524,0,9,0
2524,1,9,0
2524,0,10,0
2524,1,10,0
2524,0,11,0
2524,1,11,0
2524,0,12,0
2524,1,12,0
2524,0,13,0
2524,1,13,0
2524,0,14,0
2524,1,14,1
2525,0,1,2
2525,1,1,0
2525,0,2,0
2525,1,2,0
2525,0,3,1
2525,1,3,0
2525,0,4,0
2525,1,4,0
2525,0,5,0
2525,1,5,0
2525,0,6,4
2525,1,6,3
2525,0,7,2
2525,1,7,1
2525,0,8,1
2525,1,8,1
2525,0,9,0
2525,1,9,2
2526,0,1,0
2526,1,1,0
2526,0,2,0
2526,1,2,0
2526,0,3,0
2526,1,3,0
2526,0,4,0
2526,1,4,0
2526,0,5,0
2526,1,5,0
2526,0,6,1
2526,1,6,0
2526,0,7,2
2526,1,7,0
2526,0,8,0
2526,1,8,0
2526,0,9,1
2526,1,9,0
2527,0,1,0
2527,1,1,3
2527,0,2,2
2527,1,2,2
2527,0,3,0
2527,1,3,0
2527,0,4,0
2527,1,4,0
2527,0,5,1
2527,1,5,2
2527,0,6,0
2527,1,6,0
2527,0,7,0
2527,1,7,0
2527,0,8,0
2527,1,8,2
2527,0,9,0
2527,1,9,0
2528,0,1,3
2528,1,1,0
2528,0,2,0
2528,1,2,0
2528,0,3,0
2528,1,3,1
2528,0,4,1
2528,1,4,2
2528,0,5,0
2528,1,5,1
2528,0,6,0
2528,1,6,1
2528,0,7,4
2528,1,7,0
2528,0,8,2
2528,1,8,0
2528,0,9,0
2528,1,9,1
2529,0,1,3
2529,1,1,1
2529,0,2,0
2529,1,2,0
2529,0,3,0
2529,1,3,1
2529,0,4,1
2529,1,4,0
2529,0,5,0
2529,1,5,0
2529,0,6,0
2529,1,6,2
2529,0,7,0
2529,1,7,0
2529,0,8,0
2529,1,8,0
2529,0,9,0
2529,1,9,1
2530,0,1,0
2530,1,1,0
2530,0,2,1
2530,1,2,0
2530,0,3,0
2530,1,3,1
2530,0,4,0
2530,1,4,0
2530,0,5,0
2530,1,5,0
2530,0,6,2
2530,1,6,0
2530,0,7,0
2530,1,7,0
2530,0,8,0
2530,1,8,0
2530,0,9,2
2530,1,9,1
2531,0,1,0
2531,1,1,0
2531,0,2,0
2531,1,2,0
2531,0,3,0
2531,1,3,1
2531,0,4,0
2531,1,4,0
2531,0,5,2
2531,1,5,0
2531,0,6,4
2531,1,6,1
2531,0,7,0
2531,1,7,0
2531,0,8,0
2531,1,8,0
2531,0,9,3
2531,1,9,0
2532,0,1,1
2532,1,1,0
2532,0,2,0
2532,1,2,0
2532,0,3,1
2532,1,3,0
2532,0,4,0
2532,1,4,0
2532,0,5,0
2532,1,5,0
2532,0,6,0
2532,1,6,0
2532,0,7,0
2532,1,7,0
2532,0,8,0
2532,1,8,1
2532,0,9,0
2532,1,9,0
2533,0,1,0
2533,1,1,0
2533,0,2,1
2533,1,2,1
2533,0,3,1
2533,1,3,0
2533,0,4,1
2533,1,4,0
2533,0,5,0
2533,1,5,2
2533,0,6,0
2533,1,6,0
2533,0,7,0
2533,1,7,0
2533,0,8,0
2533,1,8,2
2533,0,9,0
2533,1,9,0
2534,0,1,0
2534,1,1,0
2534,0,2,0
2534,1,2,0
2534,0,3,0
2534,1,3,0
2534,0,4,0
2534,1,4,0
2534,0,5,0
2534,1,5,0
2534,0,6,0
2534,1,6,0
2534,0,7,0
2534,1,7,0
2534,0,8,3
2534,1,8,0
2534,0,9,1
2534,1,9,1
2535,0,1,0
2535,1,1,1
2535,0,2,0
2535,1,2,0
2535,0,3,0
2535,1,3,0
2535,0,4,0
2535,1,4,0
2535,0,5,0
2535,1,5,0
2535,0,6,1
2535,1,6,0
2535,0,7,0
2535,1,7,0
2535,0,8,2
2535,1,8,0
2535,0,9,0
2535,1,9,0
2536,0,1,0
2536,1,1,1
2536,0,2,1
2536,1,2,0
2536,0,3,0
2536,1,3,4
2536,0,4,0
2536,1,4,0
2536,0,5,4
2536,1,5,0
2536,0,6,1
2536,1,6,3
2536,0,7,0
2536,1,7,0
2536,0,8,0
2536,1,8,1
2536,0,9,0
2536,1,9,0
2537,0,1,0
2537,1,1,0
2537,0,2,0
2537,1,2,0
2537,0,3,0
2537,1,3,1
2537,0,4,2
2537,1,4,0
2537,0,5,0
2537,1,5,0
2537,0,6,0
2537,1,6,0
2537,0,7,1
2537,1,7,3
2537,0,8,0
2537,1,8,1
2537,0,9,0
2537,1,9,0
2538,0,1,1
2538,1,1,0
2538,0,2,0
2538,1,2,0
2538,0,3,0
2538,1,3,2
2538,0,4,0
2538,1,4,0
2538,0,5,0
2538,1,5,0
2538,0,6,0
2538,1,6,0
2538,0,7,0
2538,1,7,1
2538,0,8,0
2538,1,8,2
2538,0,9,0
2538,1,9,0
2539,0,1,0
2539,1,1,1
2539,0,2,1
2539,1,2,2
2539,0,3,0
2539,1,3,2
2539,0,4,0
2539,1,4,3
2539,0,5,0
2539,1,5,0
2539,0,6,0
2539,1,6,0
2539,0,7,0
2539,1,7,0
2539,0,8,0
2539,1,8,0
2539,0,9,0
2539,1,9,0
2540,0,1,0
2540,1,1,0
2540,0,2,2
2540,1,2,1
2540,0,3,0
2540,1,3,1
2540,0,4,2
2540,1,4,0
2540,0,5,1
2540,1,5,0
2540,0,6,0
2540,1,6,0
2540,0,7,1
2540,1,7,0
2540,0,8,0
2540,1,8,0
2540,0,9,0
2540,1,9,0
2541,0,1,0
2541,1,1,0
2541,0,2,1
2541,1,2,0
2541,0,3,1
2541,1,3,1
2541,0,4,4
2541,1,4,0
2541,0,5,0
2541,1,5,0
2541,0,6,3
2541,1,6,1
2541,0,7,0
2541,1,7,2
2541,0,8,0
2541,1,8,2
2541,0,9,0
2541,1,9,0
2542,0,1,0
2542,1,1,0
2542,0,2,0
2542,1,2,0
2542,0,3,0
2542,1,3,0
2542,0,4,0
2542,1,4,0
2542,0,5,0
2542,1,5,0
2542,0,6,0
2542,1,6,0
2542,0,7,0
2542,1,7,0
2542,0,8,0
2542,1,8,0
2542,0,9,0
2542,1,9,0
2542,0,10,0
2542,1,10,0
2542,0,11,0
2542,1,11,1
2543,0,1,1
2543,1,1,0
2543,0,2,0
2543,1,2,0
2543,0,3,0
2543,1,3,0
2543,0,4,0
2543,1,4,0
2543,0,5,0
2543,1,5,1
2543,0,6,0
2543,1,6,1
2543,0,7,0
2543,1,7,0
2543,0,8,0
2543,1,8,0
2543,0,9,0
2543,1,9,0
2544,0,1,0
2544,1,1,0
2544,0,2,2
2544,1,2,0
2544,0,3,0
2544,1,3,1
2544,0,4,0
2544,1,4,2
2544,0,5,0
2544,1,5,0
2544,0,6,0
2544,1,6,0
2544,0,7,0
2544,1,7,0
2544,0,8,0
2544,1,8,0
2544,0,9,0
2544,1,9,0
2545,0,1,0
2545,1,1,0
2545,0,2,0
2545,1,2,2
2545,0,3,0
2545,1,3,0
2545,0,4,2
2545,1,4,3
2545,0,5,0
2545,1,5,1
2545,0,6,1
2545,1,6,0
2545,0,7,0
2545,1,7,0
2545,0,8,1
2545,1,8,0
2545,0,9,0
2545,1,9,0
2546,0,1,0
2546,1,1,0
2546,0,2,0
2546,1,2,0
2546,0,3,0
2546,1,3,4
2546,0,4,0
2546,1,4,0
2546,0,5,0
2546,1,5,0
2546,0,6,1
2546,1,6,0
2546,0,7,1
2546,1,7,3
2546,0,8,0
2546,1,8,5
2546,0,9,0
2546,1,9,0
2547,0,1,0
2547,1,1,0
2547,0,2,0
2547,1,2,0
2547,0,3,0
2547,1,3,0
2547,0,4,0
2547,1,4,2
2547,0,5,0
2547,1,5,2
2547,0,6,1
2547,1,6,1
2547,0,7,0
2547,1,7,0
2547,0,8,0
2547,1,8,1
2547,0,9,3
2547,1,9,0
2548,0,1,1
2548,1,1,1
2548,0,2,0
2548,1,2,2
2548,0,3,2
2548,1,3,0
2548,0,4,0
2548,1,4,0
2548,0,5,0
2548,1,5,1
2548,0,6,0
2548,1,6,0
2548,0,7,0
2548,1,7,0
2548,0,8,0
2548,1,8,0
2548,0,9,0
2548,1,9,0
2549,0,1,0
2549,1,1,3
2549,0,2,3
2549,1,2,0
2549,0,3,0
2549,1,3,1
2549,0,4,1
2549,1,4,0
2549,0,5,0
2549,1,5,1
2549,0,6,0
2549,1,6,1
2549,0,7,0
2549,1,7,0
2549,0,8,0
2549,1,8,4
2549,0,9,0
2549,1,9,0
2550,0,1,1
2550,1,1,0
2550,0,2,2
2550,1,2,3
2550,0,3,1
2550,1,3,1
2550,0,4,4
2550,1,4,0
2550,0,5,0
2550,1,5,1
2550,0,6,0
2550,1,6,2
2550,0,7,0
2550,1,7,0
2550,0,8,2
2550,1,8,1
2550,0,9,0
2550,1,9,0
2551,0,1,2
2551,1,1,0
2551,0,2,0
2551,1,2,0
2551,0,3,1
2551,1,3,0
2551,0,4,0
2551,1,4,0
2551,0,5,2
2551,1,5,0
2551,0,6,0
2551,1,6,0
2551,0,7,2
2551,1,7,0
2551,0,8,0
2551,1,8,3
2551,0,9,1
2551,1,9,0
2552,0,1,2
2552,1,1,0
2552,0,2,0
2552,1,2,1
2552,0,3,0
2552,1,3,0
2552,0,4,2
2552,1,4,0
2552,0,5,0
2552,1,5,2
2552,0,6,0
2552,1,6,2
2552,0,7,0
2552,1,7,0
2552,0,8,0
2552,1,8,6
2552,0,9,0
2552,1,9,0
2553,0,1,0
2553,1,1,3
2553,0,2,1
2553,1,2,2
2553,0,3,0
2553,1,3,1
2553,0,4,0
2553,1,4,3
2553,0,5,1
2553,1,5,0
2553,0,6,0
2553,1,6,2
2553,0,7,1
2553,1,7,4
2553,0,8,0
2553,1,8,0
2553,0,9,0
2553,1,9,0
2554,0,1,2
2554,1,1,0
2554,0,2,0
2554,1,2,0
2554,0,3,0
2554,1,3,0
2554,0,4,0
2554,1,4,0
2554,0,5,0
2554,1,5,1
2554,0,6,0
2554,1,6,0
2554,0,7,3
2554,1,7,1
2554,0,8,1
2554,1,8,5
2554,0,9,0
2554,1,9,0
2555,0,1,0
2555,1,1,0
2555,0,2,0
2555,1,2,0
2555,0,3,0
2555,1,3,0
2555,0,4,0
2555,1,4,0
2555,0,5,0
2555,1,5,0
2555,0,6,0
2555,1,6,0
2555,0,7,0
2555,1,7,0
2555,0,8,0
2555,1,8,0
2555,0,9,0
2555,1,9,1
2556,0,1,1
2556,1,1,0
2556,0,2,1
2556,1,2,0
2556,0,3,0
2556,1,3,0
2556,0,4,0
2556,1,4,0
2556,0,5,0
2556,1,5,0
2556,0,6,1
2556,1,6,0
2556,0,7,0
2556,1,7,0
2556,0,8,0
2556,1,8,0
2556,0,9,0
2556,1,9,2
2557,0,1,2
2557,1,1,1
2557,0,2,2
2557,1,2,0
2557,0,3,0
2557,1,3,1
2557,0,4,0
2557,1,4,2
2557,0,5,0
2557,1,5,0
2557,0,6,0
2557,1,6,0
2557,0,7,4
2557,1,7,0
2557,0,8,0
2557,1,8,0
2557,0,9,3
2557,1,9,0
2558,0,1,0
2558,1,1,3
2558,0,2,0
2558,1,2,1
2558,0,3,1
2558,1,3,0
2558,0,4,2
2558,1,4,0
2558,0,5,4
2558,1,5,1
2558,0,6,2
2558,1,6,0
2558,0,7,4
2558,1,7,0
2558,0,8,1
2558,1,8,1
2558,0,9,0
2558,1,9,0
2559,0,1,2
2559,1,1,4
2559,0,2,0
2559,1,2,4
2559,0,3,0
2559,1,3,1
2559,0,4,0
2559,1,4,8
2559,0,5,0
2559,1,5,2
2559,0,6,1
2559,1,6,0
2559,0,7,0
2559,1,7,0
2559,0,8,0
2559,1,8,0
2559,0,9,0
2559,1,9,0
2560,0,1,0
2560,1,1,0
2560,0,2,0
2560,1,2,1
2560,0,3,1
2560,1,3,3
2560,0,4,0
2560,1,4,1
2560,0,5,1
2560,1,5,0
2560,0,6,0
2560,1,6,0
2560,0,7,0
2560,1,7,1
2560,0,8,0
2560,1,8,0
2560,0,9,1
2560,1,9,0
2561,0,1,0
2561,1,1,0
2561,0,2,0
2561,1,2,0
2561,0,3,0
2561,1,3,0
2561,0,4,0
2561,1,4,0
2561,0,5,0
2561,1,5,0
2561,0,6,3
2561,1,6,0
2561,0,7,0
2561,1,7,2
2561,0,8,0
2561,1,8,0
2561,0,9,0
2561,1,9,0
2562,0,1,1
2562,1,1,0
2562,0,2,0
2562,1,2,0
2562,0,3,2
2562,1,3,2
2562,0,4,2
2562,1,4,0
2562,0,5,2
2562,1,5,0
2562,0,6,1
2562,1,6,0
2562,0,7,0
2562,1,7,1
2562,0,8,0
2562,1,8,5
2562,0,9,1
2562,1,9,0
2563,0,1,0
2563,1,1,2
2563,0,2,0
2563,1,2,0
2563,0,3,0
2563,1,3,0
2563,0,4,0
2563,1,4,0
2563,0,5,0
2563,1,5,0
2563,0,6,0
2563,1,6,0
2563,0,7,0
2563,1,7,3
2563,0,8,3
2563,1,8,0
2563,0,9,0
2563,1,9,0
2564,0,1,0
2564,1,1,1
2564,0,2,0
2564,1,2,3
2564,0,3,0
2564,1,3,1
2564,0,4,0
2564,1,4,2
2564,0,5,2
2564,1,5,0
2564,0,6,0
2564,1,6,0
2564,0,7,0
2564,1,7,0
2564,0,8,0
2564,1,8,0
2564,0,9,0
2564,1,9,0
2565,0,1,2
2565,1,1,0
2565,0,2,0
2565,1,2,0
2565,0,3,0
2565,1,3,1
2565,0,4,0
2565,1,4,1
2565,0,5,0
2565,1,5,0
2565,0,6,0
2565,1,6,0
2565,0,7,0
2565,1,7,3
2565,0,8,0
2565,1,8,0
2565,0,9,0
2565,1,9,0
2566,0,1,0
2566,1,1,0
2566,0,2,0
2566,1,2,0
2566,0,3,0
2566,1,3,0
2566,0,4,0
2566,1,4,0
2566,0,5,0
2566,1,5,0
2566,0,6,1
2566,1,6,1
2566,0,7,0
2566,1,7,5
2566,0,8,0
2566,1,8,0
2566,0,9,0
2566,1,9,0
2567,0,1,0
2567,1,1,0
2567,0,2,3
2567,1,2,0
2567,0,3,1
2567,1,3,0
2567,0,4,0
2567,1,4,6
2567,0,5,4
2567,1,5,0
2567,0,6,2
2567,1,6,0
2567,0,7,0
2567,1,7,5
2567,0,8,0
2567,1,8,0
2567,0,9,0
2567,1,9,0
2568,0,1,0
2568,1,1,1
2568,0,2,0
2568,1,2,0
2568,0,3,1
2568,1,3,0
2568,0,4,2
2568,1,4,2
2568,0,5,0
2568,1,5,0
2568,0,6,0
2568,1,6,1
2568,0,7,0
2568,1,7,0
2568,0,8,3
2568,1,8,1
2568,0,9,0
2568,1,9,0
2569,0,1,1
2569,1,1,0
2569,0,2,0
2569,1,2,0
2569,0,3,1
2569,1,3,0
2569,0,4,1
2569,1,4,0
2569,0,5,0
2569,1,5,0
2569,0,6,1
2569,1,6,1
2569,0,7,0
2569,1,7,0
2569,0,8,0
2569,1,8,0
2569,0,9,0
2569,1,9,0
2570,0,1,2
2570,1,1,0
2570,0,2,0
2570,1,2,0
2570,0,3,0
2570,1,3,1
2570,0,4,0
2570,1,4,0
2570,0,5,0
2570,1,5,1
2570,0,6,1
2570,1,6,1
2570,0,7,0
2570,1,7,1
2570,0,8,0
2570,1,8,0
2570,0,9,0
2570,1,9,0
2571,0,1,0
2571,1,1,3
2571,0,2,1
2571,1,2,0
2571,0,3,0
2571,1,3,0
2571,0,4,1
2571,1,4,0
2571,0,5,1
2571,1,5,1
2571,0,6,1
2571,1,6,0
2571,0,7,0
2571,1,7,0
2571,0,8,2
2571,1,8,0
2571,0,9,0
2571,1,9,0
2572,0,1,0
2572,1,1,0
2572,0,2,0
2572,1,2,1
2572,0,3,0
2572,1,3,0
2572,0,4,0
2572,1,4,0
2572,0,5,0
2572,1,5,0
2572,0,6,0
2572,1,6,0
2572,0,7,1
2572,1,7,0
2572,0,8,7
2572,1,8,0
2572,0,9,0
2572,1,9,2
2573,0,1,1
2573,1,1,1
2573,0,2,0
2573,1,2,2
2573,0,3,0
2573,1,3,0
2573,0,4,0
2573,1,4,0
2573,0,5,0
2573,1,5,0
2573,0,6,0
2573,1,6,2
2573,0,7,2
2573,1,7,0
2573,0,8,0
2573,1,8,0
2573,0,9,0
2573,1,9,0
2574,0,1,0
2574,1,1,0
2574,0,2,0
2574,1,2,2
2574,0,3,3
2574,1,3,0
2574,0,4,0
2574,1,4,0
2574,0,5,0
2574,1,5,0
2574,0,6,0
2574,1,6,0
2574,0,7,2
2574,1,7,0
2574,0,8,6
2574,1,8,0
2574,0,9,1
2574,1,9,0
2575,0,1,0
2575,1,1,0
2575,0,2,2
2575,1,2,4
2575,0,3,0
2575,1,3,2
2575,0,4,0
2575,1,4,0
2575,0,5,1
2575,1,5,0
2575,0,6,0
2575,1,6,1
2575,0,7,1
2575,1,7,0
2575,0,8,0
2575,1,8,0
2575,0,9,0
2575,1,9,0
2576,0,1,1
2576,1,1,0
2576,0,2,0
2576,1,2,0
2576,0,3,0
2576,1,3,0
2576,0,4,0
2576,1,4,0
2576,0,5,0
2576,1,5,0
2576,0,6,0
2576,1,6,1
2576,0,7,0
2576,1,7,0
2576,0,8,0
2576,1,8,0
2576,0,9,1
2576,1,9,1
2576,0,10,0
2576,1,10,1
2577,0,1,2
2577,1,1,0
2577,0,2,0
2577,1,2,0
2577,0,3,0
2577,1,3,1
2577,0,4,0
2577,1,4,0
2577,0,5,0
2577,1,5,0
2577,0,6,0
2577,1,6,0
2577,0,7,4
2577,1,7,0
2577,0,8,0
2577,1,8,2
2577,0,9,0
2577,1,9,3
2577,0,10,4
2577,1,10,0
2578,0,1,0
2578,1,1,0
2578,0,2,0
2578,1,2,0
2578,0,3,0
2578,1,3,0
2578,0,4,3
2578,1,4,1
2578,0,5,0
2578,1,5,3
2578,0,6,1
2578,1,6,2
2578,0,7,0
2578,1,7,3
2578,0,8,1
2578,1,8,0
2578,0,9,0
2578,1,9,0
2579,0,1,3
2579,1,1,0
2579,0,2,0
2579,1,2,0
2579,0,3,0
2579,1,3,0
2579,0,4,0
2579,1,4,0
2579,0,5,1
2579,1,5,0
2579,0,6,0
2579,1,6,0
2579,0,7,2
2579,1,7,0
2579,0,8,0
2579,1,8,0
2579,0,9,0
2579,1,9,0
2580,0,1,3
2580,1,1,0
2580,0,2,0
2580,1,2,0
2580,0,3,0
2580,1,3,0
2580,0,4,0
2580,1,4,0
2580,0,5,1
2580,1,5,1
2580,0,6,0
2580,1,6,1
2580,0,7,2
2580,1,7,0
2580,0,8,0
2580,1,8,1
2580,0,9,1
2580,1,9,0
2581,0,1,0
2581,1,1,0
2581,0,2,0
2581,1,2,0
2581,0,3,2
2581,1,3,0
2581,0,4,0
2581,1,4,0
2581,0,5,0
2581,1,5,0
2581,0,6,2
2581,1,6,0
2581,0,7,1
2581,1,7,0
2581,0,8,0
2581,1,8,1
2581,0,9,0
2581,1,9,0
2582,0,1,0
2582,1,1,0
2582,0,2,0
2582,1,2,1
2582,0,3,0
2582,1,3,0
2582,0,4,0
2582,1,4,1
2582,0,5,0
2582,1,5,10
2582,0,6,0
2582,1,6,0
2582,0,7,1
2582,1,7,0
2582,0,8,2
2582,1,8,0
2582,0,9,0
2582,1,9,0
2583,0,1,0
2583,1,1,0
2583,0,2,2
2583,1,2,0
2583,0,3,0
2583,1,3,0
2583,0,4,0
2583,1,4,0
2583,0,5,0
2583,1,5,0
2583,0,6,0
2583,1,6,0
2583,0,7,2
2583,1,7,0
2583,0,8,1
2583,1,8,1
2583,0,9,4
2583,1,9,2
2584,0,1,0
2584,1,1,0
2584,0,2,0
2584,1,2,5
2584,0,3,0
2584,1,3,0
2584,0,4,3
2584,1,4,0
2584,0,5,0
2584,1,5,0
2584,0,6,0
2584,1,6,3
2584,0,7,1
2584,1,7,0
2584,0,8,0
2584,1,8,0
2584,0,9,0
2584,1,9,0
2585,0,1,0
2585,1,1,0
2585,0,2,1
2585,1,2,0
2585,0,3,1
2585,1,3,1
2585,0,4,0
2585,1,4,0
2585,0,5,0
2585,1,5,2
2585,0,6,1
2585,1,6,4
2585,0,7,2
2585,1,7,0
2585,0,8,0
2585,1,8,0
2585,0,9,0
2585,1,9,0
2586,0,1,2
2586,1,1,1
2586,0,2,0
2586,1,2,3
2586,0,3,0
2586,1,3,3
2586,0,4,0
2586,1,4,2
2586,0,5,0
2586,1,5,0
2586,0,6,2
2586,1,6,0
2586,0,7,0
2586,1,7,0
2586,0,8,0
2586,1,8,4
2586,0,9,4
2586,1,9,0
2587,0,1,1
2587,1,1,3
2587,0,2,1
2587,1,2,0
2587,0,3,0
2587,1,3,0
2587,0,4,3
2587,1,4,0
2587,0,5,1
2587,1,5,0
2587,0,6,3
2587,1,6,0
2587,0,7,1
2587,1,7,0
2587,0,8,3
2587,1,8,1
2587,0,9,0
2587,1,9,0
2588,0,1,0
2588,1,1,0
2588,0,2,1
2588,1,2,0
2588,0,3,0
2588,1,3,0
2588,0,4,0
2588,1,4,0
2588,0,5,0
2588,1,5,5
2588,0,6,0
2588,1,6,0
2588,0,7,1
2588,1,7,7
2588,0,8,1
2588,1,8,0
2588,0,9,0
2588,1,9,0
2589,0,1,0
2589,1,1,0
2589,0,2,1
2589,1,2,0
2589,0,3,1
2589,1,3,0
2589,0,4,1
2589,1,4,0
2589,0,5,0
2589,1,5,0
2589,0,6,0
2589,1,6,3
2589,0,7,0
2589,1,7,1
2589,0,8,2
2589,1,8,5
2589,0,9,0
2589,1,9,0
2590,0,1,0
2590,1,1,0
2590,0,2,0
2590,1,2,1
2590,0,3,0
2590,1,3,1
2590,0,4,0
2590,1,4,0
2590,0,5,1
2590,1,5,0
2590,0,6,0
2590,1,6,0
2590,0,7,3
2590,1,7,1
2590,0,8,0
2590,1,8,0
2590,0,9,0
2590,1,9,1
2590,0,10,0
2590,1,10,0
2590,0,11,0
2590,1,11,0
2590,0,12,3
2590,1,12,1
2591,0,1,4
2591,1,1,0
2591,0,2,0
2591,1,2,0
2591,0,3,0
2591,1,3,1
2591,0,4,8
2591,1,4,2
2591,0,5,1
2591,1,5,2
2591,0,6,1
2591,1,6,0
2591,0,7,4
2591,1,7,0
2591,0,8,0
2591,1,8,3
2591,0,9,0
2591,1,9,0
2592,0,1,1
2592,1,1,0
2592,0,2,0
2592,1,2,0
2592,0,3,1
2592,1,3,1
2592,0,4,0
2592,1,4,0
2592,0,5,0
2592,1,5,0
2592,0,6,0
2592,1,6,0
2592,0,7,0
2592,1,7,3
2592,0,8,0
2592,1,8,0
2592,0,9,0
2592,1,9,0
2593,0,1,0
2593,1,1,0
2593,0,2,0
2593,1,2,5
2593,0,3,0
2593,1,3,2
2593,0,4,0
2593,1,4,0
2593,0,5,0
2593,1,5,0
2593,0,6,1
2593,1,6,0
2593,0,7,0
2593,1,7,0
2593,0,8,1
2593,1,8,2
2593,0,9,4
2593,1,9,0
2594,0,1,0
2594,1,1,4
2594,0,2,2
2594,1,2,1
2594,0,3,3
2594,1,3,0
2594,0,4,0
2594,1,4,0
2594,0,5,0
2594,1,5,0
2594,0,6,0
2594,1,6,0
2594,0,7,0
2594,1,7,0
2594,0,8,1
2594,1,8,0
2594,0,9,1
2594,1,9,1
2595,0,1,0
2595,1,1,0
2595,0,2,0
2595,1,2,0
2595,0,3,0
2595,1,3,1
2595,0,4,1
2595,1,4,0
2595,0,5,1
2595,1,5,0
2595,0,6,1
2595,1,6,0
2595,0,7,0
2595,1,7,0
2595,0,8,0
2595,1,8,0
2595,0,9,0
2595,1,9,0
2596,0,1,2
2596,1,1,2
2596,0,2,0
2596,1,2,0
2596,0,3,0
2596,1,3,0
2596,0,4,0
2596,1,4,2
2596,0,5,0
2596,1,5,1
2596,0,6,1
2596,1,6,0
2596,0,7,3
2596,1,7,4
2596,0,8,0
2596,1,8,0
2596,0,9,0
2596,1,9,0
2597,0,1,0
2597,1,1,0
2597,0,2,0
2597,1,2,0
2597,0,3,0
2597,1,3,1
2597,0,4,0
2597,1,4,0
2597,0,5,2
2597,1,5,0
2597,0,6,0
2597,1,6,0
2597,0,7,0
2597,1,7,3
2597,0,8,0
2597,1,8,0
2597,0,9,0
2597,1,9,0
2598,0,1,0
2598,1,1,0
2598,0,2,2
2598,1,2,1
2598,0,3,0
2598,1,3,1
2598,0,4,0
2598,1,4,1
2598,0,5,0
2598,1,5,3
2598,0,6,0
2598,1,6,0
2598,0,7,2
2598,1,7,0
2598,0,8,4
2598,1,8,0
2598,0,9,1
2598,1,9,0
2599,0,1,0
2599,1,1,1
2599,0,2,0
2599,1,2,0
2599,0,3,2
2599,1,3,0
2599,0,4,0
2599,1,4,4
2599,0,5,0
2599,1,5,5
2599,0,6,0
2599,1,6,0
2599,0,7,0
2599,1,7,0
2599,0,8,3
2599,1,8,3
2599,0,9,0
2599,1,9,0
2600,0,1,0
2600,1,1,0
2600,0,2,0
2600,1,2,1
2600,0,3,0
2600,1,3,0
2600,0,4,3
2600,1,4,1
2600,0,5,0
2600,1,5,0
2600,0,6,0
2600,1,6,0
2600,0,7,1
2600,1,7,1
2600,0,8,1
2600,1,8,0
2600,0,9,0
2600,1,9,0
2601,0,1,0
