game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
1455,100,2,1,28342,"2018-7-28",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,100,19,26,36758,"2018-7-28",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,100,30,23,39425,"2018-7-28",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,100,27,20,25180,"2018-7-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,100,29,18,37814,"2018-7-28",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,100,15,16,43479,"2018-7-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,100,25,13,36477,"2018-7-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,100,24,17,24505,"2018-7-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,100,28,22,36738,"2018-7-28",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,100,12,21,38199,"2018-7-29",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,100,4,3,42104,"2018-7-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,100,7,5,30257,"2018-7-29",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,100,11,9,36778,"2018-7-29",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,100,6,8,26680,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,100,10,14,36982,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,100,2,1,28409,"2018-7-29",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,100,19,26,36558,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,100,30,23,39563,"2018-7-29",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,100,27,20,25236,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,100,29,18,37735,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,100,15,16,43358,"2018-7-29",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,100,25,13,36340,"2018-7-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,100,24,17,24450,"2018-7-29",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,100,28,22,36492,"2018-7-29",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,100,8,7,33505,"2018-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,100,10,9,36882,"2018-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,100,2,12,28399,"2018-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,100,1,20,30951,"2018-7-30",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,100,3,13,42091,"2018-7-30",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,100,19,16,36560,"2018-7-30",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,100,30,5,39483,"2018-7-30",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,100,15,6,43696,"2018-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,100,24,21,24462,"2018-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,100,22,25,30694,"2018-7-30",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,100,28,18,36728,"2018-7-30",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,100,23,29,43657,"2018-7-30",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,100,4,11,41915,"2018-7-31",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,100,8,7,33788,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,100,14,27,30499,"2018-7-31",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,100,10,9,37149,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,100,2,12,28500,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,100,1,20,31149,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,100,3,13,41910,"2018-7-31",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,100,19,16,36913,"2018-7-31",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,100,30,5,39422,"2018-7-31",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,100,15,6,43324,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,100,24,21,24199,"2018-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,100,22,25,30552,"2018-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,100,28,18,36481,"2018-7-31",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,100,23,29,43378,"2018-7-31",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,100,26,17,40416,"2018-7-31",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,100,5,30,34679,"2018-8-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,100,4,11,42197,"2018-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,100,8,7,33413,"2018-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,100,14,27,30255,"2018-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,100,10,9,36917,"2018-8-1",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,100,2,12,28324,"2018-8-1",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,100,1,20,30905,"2018-8-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,100,3,13,42187,"2018-8-1",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,100,19,16,37090,"2018-8-1",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,100,15,6,43666,"2018-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,100,24,21,24344,"2018-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,100,22,25,30599,"2018-8-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,100,28,18,36392,"2018-8-1",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,100,23,29,43585,"2018-8-1",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,100,26,17,40676,"2018-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,100,5,30,34505,"2018-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,100,4,11,42151,"2018-8-2",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,100,14,2,30430,"2018-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,100,3,13,42170,"2018-8-2",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,100,20,27,37285,"2018-8-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,100,22,25,30518,"2018-8-2",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,100,23,19,43493,"2018-8-2",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,100,26,17,40605,"2018-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,100,9,7,37165,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,100,5,4,34661,"2018-8-3",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,100,8,21,33377,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,100,14,2,30204,"2018-8-3",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,100,13,6,23687,"2018-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,100,10,25,36806,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,100,1,12,30718,"2018-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,100,3,11,42001,"2018-8-3",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,100,15,28,43549,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,100,20,27,37306,"2018-8-3",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,100,17,30,24395,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,100,24,16,24416,"2018-8-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,100,22,18,30592,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,100,23,19,43556,"2018-8-3",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,100,26,29,40715,"2018-8-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,100,9,7,37238,"2018-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,100,5,4,34666,"2018-8-4",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,100,8,21,33177,"2018-8-4",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,100,14,2,30165,"2018-8-4",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,100,13,6,23253,"2018-8-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,100,10,25,37000,"2018-8-4",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,100,1,12,30048,"2018-8-4",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,100,3,11,42198,"2018-8-4",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,100,15,28,43458,"2018-8-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,100,20,27,37204,"2018-8-4",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,100,17,30,24373,"2018-8-4",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,100,24,16,24301,"2018-8-4",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,100,22,18,30727,"2018-8-4",1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,100,23,19,43718,"2018-8-4",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,100,26,29,40586,"2018-8-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,100,9,7,37390,"2018-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,100,5,4,34843,"2018-8-5",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,100,8,21,33301,"2018-8-5",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,100,14,2,30566,"2018-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,100,13,6,23364,"2018-8-5",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,100,10,25,36775,"2018-8-5",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,100,1,12,30501,"2018-8-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,100,3,11,42205,"2018-8-5",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,100,15,28,43370,"2018-8-5",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,100,20,27,37134,"2018-8-5",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,100,17,30,24243,"2018-8-5",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,100,24,16,24206,"2018-8-5",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,100,22,18,30131,"2018-8-5",1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,100,23,19,43732,"2018-8-5",1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,100,26,29,40683,"2018-8-5",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,100,12,7,38468,"2018-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,100,9,4,37292,"2018-8-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,100,5,3,34645,"2018-8-6",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,100,21,2,38544,"2018-8-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,100,14,8,30531,"2018-8-6",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,100,13,28,23341,"2018-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,100,1,10,30255,"2018-8-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,100,20,26,37043,"2018-8-6",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,100,24,16,24206,"2018-8-6",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,100,12,7,38211,"2018-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,100,9,4,37429,"2018-8-7",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,100,5,3,34746,"2018-8-7",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,100,21,2,38333,"2018-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,100,11,24,37037,"2018-8-7",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,100,14,8,30524,"2018-8-7",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,100,13,28,23240,"2018-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,100,1,10,30238,"2018-8-7",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,100,16,15,27853,"2018-8-7",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,100,30,19,39647,"2018-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,100,29,25,37491,"2018-8-7",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,100,20,26,37297,"2018-8-7",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,100,17,23,24553,"2018-8-7",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,100,18,27,25146,"2018-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,100,22,6,30213,"2018-8-7",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,100,12,7,38136,"2018-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,100,9,4,37112,"2018-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,100,5,3,34188,"2018-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,100,21,2,38562,"2018-8-8",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,100,11,24,37125,"2018-8-8",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,100,14,8,30336,"2018-8-8",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,100,1,10,30174,"2018-8-8",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,100,16,15,27562,"2018-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,100,30,19,39497,"2018-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,100,29,25,37694,"2018-8-8",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,100,20,26,37254,"2018-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,100,17,23,24457,"2018-8-8",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,100,18,27,25078,"2018-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,100,22,6,30419,"2018-8-8",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,100,28,13,36444,"2018-8-8",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,100,12,8,37868,"2018-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,100,9,5,37340,"2018-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,100,4,14,42207,"2018-8-9",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,100,21,2,38564,"2018-8-9",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,100,7,10,30946,"2018-8-9",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,100,11,24,37127,"2018-8-9",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,100,6,1,26099,"2018-8-9",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,100,16,15,27721,"2018-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,100,30,19,39477,"2018-8-9",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,100,29,25,38159,"2018-8-9",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,100,17,23,24447,"2018-8-9",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,100,18,27,24666,"2018-8-9",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,100,28,13,36670,"2018-8-9",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,100,12,8,37834,"2018-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,100,9,5,37324,"2018-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,100,4,14,42082,"2018-8-10",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,100,21,3,38548,"2018-8-10",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,100,7,10,31083,"2018-8-10",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,100,11,13,36995,"2018-8-10",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,100,6,1,26334,"2018-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,100,2,17,27935,"2018-8-10",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,100,16,20,27774,"2018-8-10",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,100,30,26,39462,"2018-8-10",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,100,27,23,24912,"2018-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,100,29,24,38096,"2018-8-10",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,100,25,15,36483,"2018-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,100,18,22,25017,"2018-8-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,100,28,19,36611,"2018-8-10",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,100,12,8,37995,"2018-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,100,9,5,37147,"2018-8-11",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,100,4,14,42191,"2018-8-11",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,100,21,3,38475,"2018-8-11",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,100,7,10,30823,"2018-8-11",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,100,11,13,36990,"2018-8-11",1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,100,6,1,26221,"2018-8-11",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,100,2,17,27937,"2018-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,100,16,20,27467,"2018-8-11",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,100,30,26,39346,"2018-8-11",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,100,27,23,25258,"2018-8-11",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,100,29,24,38221,"2018-8-11",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,100,25,15,36403,"2018-8-11",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,100,18,22,25147,"2018-8-11",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,100,28,19,36367,"2018-8-11",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,100,12,8,37667,"2018-8-12",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,100,9,5,37345,"2018-8-12",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,100,4,14,42197,"2018-8-12",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,100,21,3,38432,"2018-8-12",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,100,7,10,31157,"2018-8-12",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,100,11,13,37104,"2018-8-12",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,100,6,1,26069,"2018-8-12",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,100,2,17,28096,"2018-8-12",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,100,16,20,27967,"2018-8-12",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,100,30,26,39542,"2018-8-12",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,100,27,23,25033,"2018-8-12",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,100,29,24,38221,"2018-8-12",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,100,25,15,36669,"2018-8-12",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,100,18,22,24647,"2018-8-12",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,100,28,19,36701,"2018-8-12",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,100,7,23,30904,"2018-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,100,11,12,36926,"2018-8-13",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,100,6,17,26236,"2018-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,100,27,22,25049,"2018-8-13",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,100,18,8,24848,"2018-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,100,28,30,36350,"2018-8-13",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,100,26,20,40733,"2018-8-13",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,100,5,21,34487,"2018-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,100,4,29,42157,"2018-8-14",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,100,7,23,31430,"2018-8-14",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,100,11,12,37503,"2018-8-14",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,100,6,17,26686,"2018-8-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,100,13,10,23320,"2018-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,100,2,9,28491,"2018-8-14",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,100,3,14,42314,"2018-8-14",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,100,19,15,37486,"2018-8-14",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,100,16,24,28291,"2018-8-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,100,27,22,25428,"2018-8-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,100,25,1,36767,"2018-8-14",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,100,18,8,24930,"2018-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,100,28,30,37006,"2018-8-14",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,100,26,20,40963,"2018-8-14",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,100,5,21,34125,"2018-8-15",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,100,4,29,42257,"2018-8-15",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,100,8,18,32937,"2018-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,100,11,12,37397,"2018-8-15",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,100,13,10,23347,"2018-8-15",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,100,2,9,28305,"2018-8-15",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,100,3,14,42411,"2018-8-15",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,100,19,15,37488,"2018-8-15",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,100,16,24,27665,"2018-8-15",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,100,27,22,25547,"2018-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,100,17,6,24710,"2018-8-15",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,100,25,1,36993,"2018-8-15",1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,100,28,30,36981,"2018-8-15",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,100,23,7,43332,"2018-8-15",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,100,26,20,40996,"2018-8-15",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,100,5,21,34096,"2018-8-16",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,100,8,18,33045,"2018-8-16",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,100,13,12,22896,"2018-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,100,10,11,36580,"2018-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,100,2,4,28301,"2018-8-16",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,100,3,14,42338,"2018-8-16",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,100,19,15,37602,"2018-8-16",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,100,27,22,25570,"2018-8-16",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,100,17,6,24513,"2018-8-16",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
