player_id,league_id,streak_id,value,has_ended,started,ended
15650,100,5,7,1,"2012-9-5","2013-5-4"
15650,100,7,11,1,"2012-9-5","2013-5-4"
15650,100,5,1,0,"2015-8-9",NULL
15651,100,7,1,1,"2003-8-17","2003-8-22"
15651,100,6,6,1,"2003-8-22","2004-6-8"
15651,100,5,4,1,"2005-4-18","2006-4-26"
15651,100,4,9,1,"2006-6-27","2008-5-10"
15651,100,5,3,0,"2014-5-6",NULL
15651,100,4,1,0,"2014-9-3",NULL
15652,100,3,9,1,"2005-7-20","2005-7-30"
15652,100,0,12,1,"2008-6-29","2008-7-27"
15652,100,2,2,1,"2008-7-18","2008-7-20"
15652,100,1,6,1,"2008-7-18","2008-7-25"
15652,100,1,1,0,"2010-8-21",NULL
15653,100,1,4,1,"2005-4-10","2005-7-2"
15653,100,3,5,1,"2006-5-17","2006-7-1"
15653,100,0,4,1,"2006-5-18","2006-7-1"
15653,100,2,1,1,"2006-6-19","2006-6-25"
15654,100,2,1,1,"2003-6-19","2003-6-21"
15654,100,3,1,1,"2003-6-19","2003-6-21"
15654,100,0,2,1,"2003-7-6","2003-8-5"
15654,100,1,1,1,"2003-7-6","2003-7-13"
15655,100,7,1,1,"2003-5-10","2003-5-15"
15655,100,6,1,0,"2003-5-15",NULL
15655,100,0,1,0,"2003-9-17",NULL
15655,100,3,1,0,"2003-9-17",NULL
15656,100,0,24,1,"2005-5-21","2005-6-19"
15656,100,3,5,1,"2005-6-8","2005-6-15"
15656,100,1,10,1,"2014-9-13","2015-4-11"
15656,100,2,2,1,"2015-7-20","2015-7-25"
15657,100,0,1,1,"2003-6-20","2003-7-8"
15657,100,1,1,1,"2004-4-16","2004-4-17"
15658,100,6,2,1,"2003-9-26","2004-5-9"
15658,100,4,1,1,"2004-6-19","2005-5-6"
15658,100,5,3,1,"2004-8-23","2005-4-26"
15658,100,5,2,0,"2005-5-6",NULL
15658,100,4,1,0,"2005-8-21",NULL
15659,100,1,5,1,"2005-4-22","2005-4-29"
15659,100,3,4,1,"2006-8-18","2006-8-22"
15659,100,2,2,1,"2007-6-26","2007-6-29"
15659,100,0,10,1,"2009-4-15","2009-5-1"
15660,100,5,5,1,"2003-8-22","2005-8-19"
15660,100,7,6,1,"2003-8-22","2005-8-19"
15660,100,6,1,1,"2005-8-19","2005-8-24"
15660,100,6,3,0,"2005-9-14",NULL
15660,100,7,1,0,"2005-10-1",NULL
15661,100,2,2,1,"2003-5-22","2003-7-13"
15661,100,3,2,1,"2003-7-17","2003-7-19"
15661,100,0,3,1,"2003-7-25","2003-7-29"
15661,100,1,2,1,"2004-4-15","2004-4-28"
15661,100,0,1,0,"2004-7-24",NULL
15662,100,3,2,1,"2005-8-26","2005-8-30"
15662,100,1,2,1,"2005-9-7","2005-9-11"
15662,100,0,4,1,"2005-9-22","2005-10-2"
15662,100,2,1,1,"2006-6-30","2006-7-6"
15662,100,0,1,0,"2007-4-25",NULL
15662,100,3,1,0,"2007-4-25",NULL
15663,100,1,3,1,"2007-7-24","2007-8-28"
15663,100,0,5,1,"2007-9-27","2008-8-10"
15663,100,3,2,1,"2009-6-11","2009-7-2"
15663,100,2,1,1,"2009-6-12","2009-7-2"
15664,100,1,1,1,"2005-4-19","2005-4-29"
15664,100,6,5,1,"2010-6-23","2011-6-9"
15664,100,5,4,1,"2011-9-13","2012-6-10"
15664,100,4,3,1,"2012-6-30","2013-5-30"
15664,100,5,2,0,"2013-7-8",NULL
15665,100,4,3,0,"2003-4-4",NULL
15665,100,0,2,1,"2003-5-25","2003-6-5"
15665,100,1,2,1,"2003-5-25","2003-6-5"
15665,100,7,6,1,"2003-6-22","2003-7-27"
15665,100,6,2,1,"2003-8-15","2003-9-11"
15665,100,5,6,1,"2003-9-11","2005-6-14"
15665,100,3,1,1,"2004-4-25","2004-5-11"
15665,100,6,1,0,"2005-6-14",NULL
15665,100,7,1,0,"2005-6-19",NULL
15666,100,1,6,1,"2004-8-31","2004-9-7"
15666,100,3,4,1,"2005-5-26","2005-5-31"
15666,100,0,9,1,"2006-5-19","2006-6-4"
15666,100,2,1,1,"2007-6-13","2007-6-16"
15667,100,5,2,1,"2003-6-7","2003-6-29"
15667,100,6,3,1,"2003-6-29","2003-8-17"
15667,100,1,1,1,"2003-7-5","2003-7-10"
15667,100,7,1,1,"2003-7-10","2003-7-20"
15667,100,5,1,0,"2003-8-17",NULL
15668,100,6,2,1,"2004-4-7","2004-6-6"
15668,100,5,2,1,"2004-6-6","2004-8-17"
15668,100,6,4,0,"2004-8-17",NULL
15668,100,4,2,1,"2005-9-28","2006-7-29"
15669,100,3,2,1,"2003-9-3","2003-9-5"
15669,100,1,3,1,"2003-9-19","2004-4-28"
15669,100,2,1,1,"2004-8-17","2004-8-19"
15669,100,0,8,1,"2004-8-23","2004-9-19"
15671,100,4,4,1,"2003-4-1","2003-9-3"
15671,100,7,7,1,"2007-5-2","2007-6-8"
15671,100,6,11,1,"2007-6-25","2007-9-8"
15671,100,5,7,1,"2008-4-13","2009-4-28"
15671,100,1,1,1,"2009-7-26","2009-7-31"
15671,100,4,2,0,"2012-9-2",NULL
15671,100,0,3,1,"2013-6-9","2013-7-7"
15671,100,7,3,0,"2013-8-5",NULL
15671,100,5,1,0,"2013-8-10",NULL
15671,100,3,1,1,"2013-8-16","2013-8-21"
15672,100,4,4,1,"2005-5-25","2006-5-19"
15672,100,5,7,1,"2006-6-8","2007-5-2"
15672,100,1,1,1,"2007-5-12","2008-5-15"
15672,100,4,1,0,"2008-5-8",NULL
15672,100,6,2,1,"2008-6-13","2010-7-6"
15672,100,5,1,0,"2010-7-6",NULL
15673,100,1,6,1,"2003-6-20","2003-6-28"
15673,100,0,14,1,"2003-9-2","2003-9-18"
15673,100,2,3,1,"2003-9-6","2003-9-10"
15673,100,3,5,1,"2003-9-26","2004-4-7"
15675,100,0,1,0,"2003-9-25",NULL
15676,100,5,3,1,"2004-4-16","2004-5-19"
15676,100,7,5,1,"2004-4-16","2004-5-19"
15676,100,6,5,1,"2005-9-21","2006-8-24"
15676,100,4,1,1,"2006-4-8","2006-4-30"
15676,100,6,2,0,"2007-9-11",NULL
15677,100,0,9,1,"2009-7-16","2009-7-29"
15677,100,2,3,1,"2011-4-18","2011-4-21"
15677,100,1,6,1,"2011-4-18","2011-4-24"
15677,100,3,4,1,"2013-8-16","2013-8-23"
15677,100,0,1,0,"2015-10-3",NULL
15678,100,6,11,1,"2003-6-1","2005-7-8"
15678,100,3,1,1,"2007-5-25","2007-6-26"
15678,100,1,1,1,"2007-5-25","2007-6-26"
15678,100,0,1,1,"2007-9-16","2007-9-23"
15678,100,7,6,1,"2007-9-29","2008-5-11"
15678,100,5,5,1,"2008-3-31","2008-5-11"
15678,100,4,1,1,"2009-6-6","2009-7-18"
15678,100,4,1,0,"2009-8-7",NULL
15678,100,6,3,0,"2009-9-15",NULL
15679,100,4,18,1,"2004-5-28","2005-4-20"
15679,100,5,5,1,"2007-4-11","2008-5-26"
15679,100,6,5,1,"2010-7-20","2011-8-14"
15679,100,5,1,0,"2013-9-13",NULL
15680,100,0,2,1,"2003-6-17","2003-7-6"
15680,100,5,2,1,"2003-6-17","2004-6-12"
15680,100,7,4,1,"2003-6-17","2004-6-12"
15680,100,6,3,1,"2004-6-12","2005-8-27"
15680,100,1,1,1,"2004-7-23","2004-8-1"
15680,100,4,2,1,"2004-7-23","2005-8-7"
15680,100,5,1,0,"2005-8-27",NULL
15681,100,4,4,1,"2006-6-16","2008-8-4"
15681,100,6,2,1,"2009-5-7","2009-7-11"
15681,100,5,7,1,"2009-7-11","2011-5-1"
15681,100,0,1,0,"2010-9-19",NULL
15681,100,3,1,0,"2010-9-19",NULL
15681,100,1,1,0,"2010-9-19",NULL
15681,100,5,1,0,"2011-7-19",NULL
15682,100,1,7,1,"2005-4-4","2005-4-13"
15682,100,0,14,1,"2005-8-30","2005-9-16"
15682,100,2,3,1,"2006-5-17","2006-5-21"
15682,100,3,4,1,"2007-7-5","2007-7-13"
15683,100,5,6,1,"2003-9-23","2004-7-19"
15683,100,7,3,1,"2005-4-9","2006-5-9"
15683,100,0,1,1,"2006-5-20","2007-8-8"
15683,100,1,1,1,"2006-5-20","2007-8-8"
15683,100,4,16,1,"2010-9-7","2011-6-8"
15683,100,6,7,1,"2011-9-10","2013-7-9"
15683,100,5,1,0,"2013-9-13",NULL
15683,100,4,4,0,"2013-9-16",NULL
15684,100,0,1,1,"2003-9-6","2003-9-9"
15684,100,1,1,1,"2003-9-6","2003-9-9"
15684,100,3,1,1,"2003-9-12","2003-9-24"
15684,100,0,1,0,"2003-9-27",NULL
15685,100,7,2,1,"2003-6-28","2003-9-1"
15685,100,5,1,1,"2003-9-6","2003-9-15"
15685,100,6,2,1,"2003-9-15","2004-7-3"
15685,100,5,1,0,"2004-7-3",NULL
15685,100,7,1,0,"2004-7-3",NULL
15686,100,1,1,1,"2003-8-2","2003-9-9"
15686,100,5,1,1,"2003-8-2","2003-9-14"
15686,100,7,2,1,"2003-8-2","2003-9-14"
15686,100,6,3,0,"2003-9-14",NULL
15687,100,3,3,1,"2004-4-22","2004-4-26"
15687,100,0,8,1,"2004-9-11","2004-9-28"
15687,100,2,1,1,"2004-9-23","2004-9-24"
15687,100,1,3,1,"2008-4-6","2008-4-20"
15688,100,7,14,1,"2004-5-23","2004-8-9"
15688,100,5,6,1,"2004-8-14","2004-9-24"
15688,100,6,8,1,"2007-4-4","2008-5-11"
15688,100,4,1,1,"2007-5-8","2007-8-22"
15688,100,3,1,1,"2009-5-12","2009-5-17"
15688,100,0,1,1,"2009-8-26","2009-8-31"
15688,100,1,1,1,"2009-8-26","2009-8-31"
15688,100,6,3,0,"2011-9-14",NULL
15689,100,4,1,1,"2004-5-6","2004-6-28"
15689,100,4,3,0,"2004-7-3",NULL
15689,100,2,1,1,"2009-5-2","2009-5-7"
15689,100,3,3,1,"2009-6-2","2009-6-24"
15689,100,6,6,1,"2010-8-20","2010-9-28"
15689,100,1,3,1,"2012-6-9","2013-4-16"
15689,100,0,4,1,"2014-4-8","2014-5-7"
15689,100,7,13,1,"2014-6-14","2014-8-29"
15689,100,5,8,1,"2014-6-20","2014-8-29"
15689,100,5,1,0,"2015-10-4",NULL
15689,100,7,1,0,"2015-10-4",NULL
15690,100,3,3,1,"2003-7-7","2003-7-10"
15690,100,0,9,1,"2003-7-29","2003-8-8"
15690,100,1,4,1,"2003-8-3","2003-8-8"
15690,100,2,2,1,"2004-5-3","2004-5-27"
15691,100,5,4,1,"2008-8-20","2009-4-12"
15691,100,6,3,1,"2009-4-12","2009-6-25"
15691,100,4,7,1,"2010-5-16","2010-6-19"
15691,100,6,7,0,"2010-8-16",NULL
15691,100,4,1,0,"2010-9-24",NULL
15692,100,7,4,1,"2003-7-11","2003-8-6"
15692,100,4,4,1,"2003-9-5","2006-4-6"
15692,100,0,1,1,"2004-9-19","2004-9-25"
15692,100,3,1,1,"2004-9-19","2004-9-25"
15692,100,1,1,1,"2005-5-9","2005-5-15"
15692,100,5,3,1,"2005-9-1","2006-7-5"
15692,100,6,4,1,"2007-9-1","2008-7-8"
15692,100,4,1,0,"2010-8-12",NULL
15692,100,6,3,0,"2010-8-22",NULL
15693,100,2,1,1,"2008-9-13","2008-9-21"
15693,100,3,2,1,"2008-9-23","2009-4-15"
15693,100,1,2,1,"2009-6-4","2009-6-13"
15693,100,0,3,1,"2009-6-17","2009-7-1"
15694,100,2,1,1,"2007-9-2","2007-9-5"
15694,100,1,2,1,"2010-7-28","2010-8-7"
15694,100,3,3,1,"2010-7-29","2010-8-12"
15694,100,0,2,1,"2010-8-11","2010-8-13"
15695,100,3,5,1,"2010-8-9","2010-8-15"
15695,100,0,10,1,"2010-8-17","2010-9-15"
15695,100,2,1,1,"2012-5-19","2012-5-20"
15695,100,1,3,1,"2013-8-21","2013-9-4"
15696,100,0,5,1,"2006-4-13","2007-8-30"
15696,100,3,3,1,"2006-8-23","2007-8-22"
15696,100,1,3,1,"2006-8-24","2007-8-30"
15696,100,2,1,1,"2007-9-23","2007-9-30"
15697,100,1,4,1,"2003-9-13","2003-9-23"
15697,100,2,1,1,"2003-9-14","2003-9-16"
15697,100,3,2,1,"2004-5-14","2004-5-16"
15697,100,0,4,1,"2004-6-14","2004-6-18"
15697,100,1,2,0,"2004-8-5",NULL
15698,100,7,11,1,"2008-6-4","2008-8-10"
15698,100,5,7,1,"2011-4-23","2011-6-24"
15698,100,2,1,1,"2011-6-17","2011-7-1"
15698,100,6,6,1,"2012-8-24","2013-4-8"
15698,100,0,5,1,"2013-9-28","2014-4-24"
15698,100,1,2,1,"2015-6-13","2016-7-17"
15698,100,6,6,0,"2016-8-10",NULL
15698,100,3,1,1,"2016-9-17","2016-9-23"
15698,100,7,2,0,"2016-9-23",NULL
15699,100,0,1,1,"2003-4-27","2003-7-5"
15699,100,0,1,0,"2003-8-9",NULL
15700,100,0,11,1,"2004-4-10","2004-4-24"
15700,100,1,7,1,"2005-6-7","2005-6-18"
15700,100,3,4,1,"2007-9-13","2007-9-17"
15700,100,2,2,1,"2007-9-14","2007-9-16"
15700,100,0,2,0,"2015-5-17",NULL
15703,100,0,4,1,"2003-8-2","2003-8-16"
15703,100,3,1,1,"2003-9-24","2003-9-26"
15703,100,1,2,1,"2003-9-24","2003-9-27"
15705,100,0,10,1,"2003-6-24","2003-7-5"
15705,100,3,5,1,"2003-6-28","2003-7-3"
15705,100,1,6,1,"2003-9-21","2004-4-9"
15705,100,2,2,1,"2007-5-22","2007-5-29"
15705,100,0,1,0,"2009-6-30",NULL
15705,100,3,1,0,"2009-6-30",NULL
15707,100,0,1,0,"2003-9-24",NULL
15708,100,2,1,1,"2003-9-18","2003-9-19"
15708,100,1,3,1,"2003-9-18","2003-9-22"
15708,100,3,4,1,"2005-8-22","2005-9-8"
15708,100,0,4,1,"2005-8-27","2005-9-18"
15708,100,3,1,0,"2007-8-26",NULL
15709,100,1,6,1,"2007-6-30","2007-7-7"
15709,100,0,9,1,"2009-6-7","2009-6-18"
15709,100,3,4,1,"2013-4-19","2013-4-29"
15709,100,2,1,1,"2014-9-16","2014-9-20"
15710,100,5,5,1,"2003-5-7","2003-7-8"
15710,100,4,3,1,"2003-8-24","2007-4-6"
15710,100,7,8,1,"2005-4-9","2005-5-29"
15710,100,6,9,1,"2006-9-3","2008-8-31"
15710,100,3,1,1,"2008-5-29","2008-6-8"
15710,100,7,1,0,"2008-6-8",NULL
15710,100,5,1,0,"2010-4-30",NULL
15711,100,0,9,1,"2005-8-17","2005-9-2"
15711,100,3,3,1,"2005-8-24","2005-8-29"
15711,100,1,3,1,"2007-5-7","2007-5-20"
15711,100,2,1,1,"2007-7-4","2007-7-8"
15712,100,6,2,0,"2003-4-26",NULL
15713,100,5,4,1,"2003-4-9","2003-7-13"
15713,100,4,5,1,"2003-6-29","2003-7-13"
15713,100,6,1,1,"2008-6-11","2008-7-2"
15713,100,5,2,0,"2008-7-2",NULL
15713,100,4,1,0,"2008-9-14",NULL
15714,100,4,3,1,"2012-5-3","2013-4-28"
15714,100,6,4,1,"2013-6-25","2013-8-31"
15714,100,5,6,1,"2013-8-31","2015-8-23"
15714,100,4,1,0,"2015-5-17",NULL
15714,100,6,2,0,"2015-8-23",NULL
15715,100,1,2,1,"2005-4-25","2005-5-6"
15715,100,6,10,1,"2005-6-25","2005-9-3"
15715,100,5,5,1,"2006-4-6","2006-6-16"
15715,100,7,8,1,"2006-4-6","2006-6-16"
15715,100,2,1,1,"2006-6-28","2006-7-3"
15715,100,0,4,1,"2006-9-18","2007-4-11"
15715,100,3,1,1,"2007-8-19","2007-8-24"
15715,100,5,1,0,"2007-9-23",NULL
15716,100,2,1,1,"2004-9-22","2004-9-23"
15716,100,0,2,1,"2004-9-24","2004-9-27"
15716,100,3,1,1,"2005-7-28","2006-4-6"
15716,100,1,1,1,"2005-7-28","2006-4-6"
15716,100,0,3,0,"2006-8-3",NULL
15716,100,1,1,0,"2007-5-29",NULL
15717,100,7,5,1,"2004-6-8","2006-5-1"
15717,100,5,8,1,"2005-8-21","2006-5-1"
15717,100,1,1,1,"2006-4-14","2006-4-20"
15717,100,4,13,1,"2011-5-23","2011-8-21"
15717,100,6,9,1,"2016-4-9","2016-8-11"
15717,100,6,1,0,"2016-10-2",NULL
15718,100,5,1,1,"2003-4-8","2003-8-27"
15718,100,4,1,0,"2003-5-11",NULL
15718,100,6,1,0,"2003-8-27",NULL
15719,100,6,1,1,"2003-8-2","2003-8-9"
15719,100,5,1,0,"2003-8-9",NULL
15719,100,7,1,0,"2003-8-9",NULL
15721,100,7,1,1,"2003-9-3","2003-9-10"
15721,100,0,1,1,"2003-9-10","2003-9-16"
15721,100,3,1,1,"2003-9-10","2003-9-16"
15721,100,6,3,0,"2003-9-10",NULL
15721,100,0,1,0,"2003-9-28",NULL
15722,100,3,1,1,"2003-6-4","2003-8-5"
15723,100,0,13,1,"2007-5-13","2007-5-28"
15723,100,1,6,1,"2009-4-6","2009-4-15"
15723,100,3,8,1,"2009-8-25","2009-9-3"
15723,100,2,3,1,"2009-9-22","2009-9-26"
15723,100,0,5,0,"2012-7-1",NULL
15724,100,7,10,1,"2006-5-6","2008-5-29"
15724,100,5,4,1,"2006-5-22","2008-5-29"
15724,100,4,1,0,"2006-8-21",NULL
15724,100,6,8,1,"2008-5-29","2009-6-27"
15724,100,0,1,1,"2008-7-21","2008-9-21"
15724,100,1,1,1,"2008-7-21","2008-9-21"
15724,100,5,2,0,"2009-6-27",NULL
15724,100,7,2,0,"2009-6-27",NULL
15724,100,0,1,0,"2009-7-2",NULL
15724,100,1,1,0,"2009-7-2",NULL
15725,100,6,1,1,"2003-6-6","2003-6-10"
15725,100,5,1,1,"2003-6-10","2003-6-27"
15725,100,6,7,0,"2003-6-27",NULL
15725,100,4,1,1,"2003-7-22","2003-8-3"
15725,100,7,1,0,"2003-9-13",NULL
15726,100,0,2,1,"2003-7-26","2003-8-11"
15726,100,0,2,0,"2003-9-21",NULL
15726,100,3,1,1,"2003-9-21","2003-9-28"
15726,100,1,1,0,"2003-9-28",NULL
15727,100,1,6,1,"2004-6-1","2004-6-8"
15727,100,0,9,1,"2005-7-6","2005-7-19"
15727,100,3,4,1,"2006-5-12","2006-5-18"
15727,100,2,1,1,"2011-5-7","2011-5-8"
15728,100,6,2,1,"2003-8-8","2003-9-25"
15728,100,5,4,1,"2004-5-1","2004-8-7"
15728,100,4,5,1,"2004-5-4","2005-6-28"
15728,100,5,3,0,"2005-7-4",NULL
15729,100,4,1,1,"2004-8-5","2004-9-1"
15729,100,7,6,1,"2007-4-17","2007-5-30"
15729,100,0,2,1,"2007-5-5","2007-5-15"
15729,100,2,1,1,"2007-5-5","2007-5-10"
15729,100,3,2,1,"2007-5-5","2007-5-15"
15729,100,5,5,1,"2007-7-29","2007-8-25"
15729,100,1,1,1,"2007-8-9","2007-8-15"
15729,100,6,6,1,"2007-9-15","2010-7-24"
15729,100,7,3,0,"2010-5-10",NULL
15729,100,5,1,0,"2010-7-24",NULL
15730,100,0,1,1,"2003-9-9","2003-9-28"
15730,100,1,1,1,"2003-9-9","2003-9-28"
15731,100,1,8,1,"2007-5-20","2007-5-29"
15731,100,3,7,1,"2010-6-27","2010-7-4"
15731,100,2,3,1,"2012-7-13","2012-7-16"
15731,100,0,16,1,"2013-5-12","2013-5-30"
15731,100,0,1,0,"2017-9-30",NULL
15731,100,2,1,0,"2017-9-30",NULL
15731,100,3,1,0,"2017-9-30",NULL
15731,100,1,1,0,"2017-9-30",NULL
15732,100,6,1,1,"2003-7-3","2003-7-20"
15732,100,7,5,1,"2003-7-8","2003-9-22"
15732,100,5,2,1,"2003-7-20","2003-9-22"
15732,100,4,1,0,"2003-7-25",NULL
15732,100,6,1,0,"2003-9-22",NULL
15735,100,3,3,1,"2005-7-19","2005-7-25"
15735,100,2,2,1,"2005-8-20","2005-8-30"
15735,100,0,7,1,"2006-4-28","2006-5-9"
15735,100,1,3,1,"2006-4-29","2006-5-4"
15735,100,0,1,0,"2007-9-23",NULL
15735,100,1,1,0,"2007-9-23",NULL
15736,100,0,7,1,"2003-8-3","2003-8-12"
15736,100,3,2,1,"2003-8-23","2003-8-29"
15736,100,2,1,1,"2003-8-27","2003-8-29"
15736,100,1,2,1,"2004-4-17","2005-6-4"
15737,100,1,6,1,"2004-8-18","2004-8-29"
15737,100,0,13,1,"2009-6-7","2009-6-28"
15737,100,3,6,1,"2011-5-19","2011-5-25"
15737,100,2,2,1,"2011-6-26","2011-6-28"
15737,100,0,3,0,"2013-7-27",NULL
15737,100,1,2,0,"2013-7-28",NULL
15738,100,4,2,0,"2003-9-1",NULL
15739,100,1,5,1,"2003-5-18","2003-6-7"
15739,100,2,2,1,"2003-8-9","2003-8-15"
15739,100,0,10,1,"2006-4-16","2006-5-12"
15739,100,3,3,1,"2006-4-16","2006-4-24"
15740,100,3,3,1,"2003-6-28","2003-7-3"
15740,100,2,1,1,"2003-8-7","2003-8-13"
15740,100,0,5,1,"2003-9-8","2003-9-16"
15740,100,1,3,1,"2003-9-8","2003-9-14"
15741,100,3,8,1,"2005-8-4","2005-8-13"
15741,100,1,9,1,"2005-9-21","2005-10-1"
15741,100,2,3,1,"2010-8-24","2010-8-29"
15741,100,0,22,1,"2011-9-16","2012-4-17"
15742,100,3,3,1,"2003-8-9","2003-8-16"
15742,100,1,4,1,"2005-6-5","2005-6-10"
15742,100,0,6,1,"2005-9-24","2006-4-7"
15742,100,2,1,1,"2006-5-10","2006-5-14"
15743,100,5,1,1,"2003-4-17","2003-5-12"
15743,100,6,4,1,"2003-5-12","2004-5-31"
15743,100,7,1,1,"2003-6-7","2003-6-14"
15743,100,7,6,0,"2003-6-19",NULL
15743,100,5,4,0,"2004-5-31",NULL
15743,100,4,1,1,"2004-6-16","2004-6-29"
15744,100,0,5,1,"2003-5-31","2003-8-5"
15744,100,1,2,1,"2003-6-1","2003-8-1"
15744,100,3,1,1,"2004-5-5","2004-5-9"
15744,100,0,1,0,"2005-9-6",NULL
15744,100,2,1,0,"2005-9-6",NULL
15744,100,3,1,0,"2005-9-6",NULL
15744,100,1,1,0,"2005-9-6",NULL
15745,100,3,1,1,"2004-5-23","2004-5-25"
15745,100,0,2,1,"2004-5-26","2004-5-30"
15745,100,1,1,1,"2004-5-26","2004-5-29"
15746,100,5,8,1,"2006-8-22","2007-7-27"
15746,100,4,25,1,"2007-5-9","2007-8-8"
15746,100,6,4,1,"2011-5-14","2011-8-31"
15746,100,6,4,0,"2012-8-18",NULL
15746,100,4,1,0,"2013-7-23",NULL
15747,100,0,11,1,"2004-5-30","2004-7-7"
15747,100,2,2,1,"2006-6-9","2006-6-21"
15747,100,3,4,1,"2007-9-16","2007-9-29"
15747,100,1,5,1,"2007-9-16","2008-4-4"
15748,100,0,11,1,"2009-7-2","2009-8-4"
15748,100,2,2,1,"2009-7-2","2009-7-6"
15748,100,1,4,1,"2010-7-1","2010-7-16"
15748,100,3,2,1,"2012-6-1","2012-6-4"
15749,100,6,1,0,"2003-6-23",NULL
15750,100,0,2,1,"2003-8-16","2003-8-30"
15750,100,6,8,1,"2004-4-9","2004-6-4"
15750,100,4,2,1,"2004-9-21","2009-9-4"
15750,100,5,5,1,"2005-7-7","2005-8-26"
15750,100,7,9,1,"2005-9-4","2006-6-6"
15750,100,2,1,1,"2006-7-23","2006-7-28"
15750,100,3,1,1,"2006-7-23","2006-7-28"
15750,100,1,1,1,"2006-7-23","2006-7-28"
15750,100,0,1,0,"2006-8-7",NULL
15750,100,6,3,0,"2007-9-4",NULL
15750,100,4,1,0,"2009-9-27",NULL
15751,100,6,3,0,"2003-6-6",NULL
15751,100,7,2,0,"2003-6-24",NULL
15752,100,5,2,1,"2003-6-8","2003-9-23"
15752,100,6,1,1,"2003-9-23","2003-9-28"
15752,100,5,1,0,"2003-9-28",NULL
15752,100,7,1,0,"2003-9-28",NULL
15753,100,6,4,1,"2004-8-17","2007-4-13"
15753,100,7,1,1,"2004-9-16","2004-9-25"
15753,100,5,1,1,"2007-5-20","2007-9-27"
15753,100,6,1,0,"2007-9-27",NULL
15754,100,0,2,1,"2003-9-2","2003-9-10"
15754,100,1,2,1,"2003-9-2","2003-9-10"
15754,100,2,1,1,"2003-9-4","2003-9-10"
15754,100,3,1,1,"2003-9-4","2003-9-10"
15754,100,0,1,0,"2003-9-27",NULL
15754,100,1,1,0,"2003-9-27",NULL
15755,100,3,9,1,"2007-7-24","2007-8-2"
15755,100,1,7,1,"2011-6-14","2011-6-22"
15755,100,0,27,1,"2012-5-18","2012-6-17"
15755,100,2,2,1,"2012-6-24","2012-6-26"
15755,100,0,2,0,"2017-9-26",NULL
15755,100,3,1,0,"2017-10-1",NULL
15756,100,0,5,1,"2003-8-15","2003-8-31"
15756,100,1,3,1,"2003-9-11","2003-9-21"
15756,100,3,2,1,"2004-4-12","2004-4-15"
15756,100,2,1,1,"2004-4-14","2004-4-15"
15757,100,3,2,1,"2003-7-11","2003-7-26"
15757,100,0,5,1,"2003-9-3","2003-9-20"
15757,100,2,1,1,"2004-5-1","2004-5-5"
15757,100,1,1,1,"2004-5-11","2004-5-23"
15758,100,6,1,1,"2003-6-14","2003-7-8"
15758,100,0,1,1,"2003-7-8","2007-4-3"
15758,100,3,1,1,"2003-7-8","2007-4-3"
15758,100,5,4,0,"2003-7-8",NULL
15758,100,7,1,0,"2003-7-8",NULL
15758,100,4,1,0,"2007-9-7",NULL
15759,100,0,1,0,"2003-6-21",NULL
15759,100,1,1,0,"2003-6-21",NULL
15759,100,6,5,1,"2003-6-26","2006-9-15"
15759,100,7,3,1,"2003-7-23","2003-8-9"
15759,100,7,1,0,"2003-8-14",NULL
15759,100,4,1,0,"2006-9-1",NULL
15759,100,5,2,0,"2006-9-15",NULL
15760,100,6,1,0,"2003-6-21",NULL
15760,100,7,1,0,"2003-6-27",NULL
15761,100,3,9,1,"2009-6-11","2009-6-21"
15761,100,1,7,1,"2009-6-13","2009-6-21"
15761,100,2,3,1,"2009-6-14","2009-6-18"
15761,100,0,11,1,"2010-6-26","2010-7-8"
15763,100,5,2,0,"2005-8-31",NULL
15764,100,0,2,1,"2003-6-20","2003-7-7"
15764,100,3,1,1,"2003-6-20","2003-7-3"
15764,100,1,1,1,"2004-8-18","2004-8-26"
15765,100,0,4,1,"2008-7-9","2008-8-14"
15765,100,1,2,1,"2008-8-6","2008-8-14"
15765,100,3,1,1,"2010-7-6","2010-7-7"
15767,100,0,1,1,"2003-8-28","2003-8-30"
15767,100,1,1,1,"2003-8-28","2003-8-30"
15767,100,3,1,1,"2003-9-3","2003-9-10"
15768,100,6,6,1,"2003-5-1","2003-6-30"
15768,100,5,3,1,"2003-6-30","2003-7-31"
15768,100,7,4,1,"2005-8-3","2006-7-21"
15768,100,6,7,0,"2006-7-21",NULL
15768,100,7,1,0,"2006-9-24",NULL
15769,100,2,1,1,"2003-6-28","2003-6-30"
15769,100,3,1,1,"2003-6-28","2003-6-30"
15769,100,0,2,1,"2003-7-12","2003-7-26"
15769,100,1,2,1,"2003-7-20","2003-7-29"
15770,100,6,4,1,"2003-6-21","2003-9-17"
15770,100,5,4,1,"2003-9-17","2006-7-25"
15770,100,4,1,1,"2006-5-23","2006-6-2"
15770,100,6,2,0,"2006-7-25",NULL
15771,100,6,1,1,"2003-9-13","2004-4-9"
15771,100,7,5,1,"2003-9-19","2007-6-19"
15771,100,5,2,1,"2004-4-9","2007-6-19"
15771,100,6,1,0,"2007-6-19",NULL
15772,100,2,1,1,"2003-8-16","2003-8-17"
15772,100,3,2,1,"2003-8-16","2003-8-19"
15772,100,0,4,1,"2003-8-30","2003-9-14"
15772,100,1,1,1,"2003-9-7","2003-9-14"
